vanschoick	ˌvæn.ˈʃɔɪk
vansciver	væn.ˈskaɪ.vəɹ
vanscoy	ˈvæn.ˌskɔɪ
vanscoyoc	ˌvæn.ˈskɔɪ.ɑk
vanscyoc	ˈvæn.si.ˌɑk
vanselow	ˈvæn.sɪ.loʊ
vansickel	ˌvæn.ˈsɪ.kəl
vansickle	ˌvæn.ˈsɪ.kəl
vanskike	ˌvæn.ˈskaɪk
vanskiver	ˌvæn.ˈskaɪ.vəɹ
vanslooten	ˌvæn.ˈslu.tən
vanslyke	ˌvæn.ˈslaɪk
vanstone	ˌvæn.ˈstoʊn
vanstory	ˌvæn.ˈstɔ.ɹi
vanstraten	ˌvæn.ˈstɹeɪ.tən
vansyckle	ˈvæn.saɪ.kəl
vantage	ˈvæn.təʤ
vantage	ˈvæn.tɪʤ
vantage's	ˈvæn.tɪ.ʤɪz
vantages	ˈvæn.tɪ.ʤɪz
vantages	ˈvæ.nɪ.ʤɪz
vantassel	ˌvæn.ˈtæ.səl
vantassell	ˌvæn.ˈtæ.səl
vantil	vɑn.ˈtil
vantilburg	ˌvæn.ˈtɪl.bəɹg
vantine	vɑn.ˈti.ni
vantol	væn.ˈtɔl
vantran	ˌvæn.ˈtɹæn
vantrease	vən.ˈtɹis
vantreese	ˌvæn.ˈtɹis
vantuyl	væn.ˈtaɪl
vanuaaku	ˌvæn.wə.ˈɑ.ˌku
vanuatu	væ.nu.ˈɑ.tu
vanunu	və.ˈnu.nu
vanvalkenburg	væn.ˈvɔ.kən.bəɹg
vanvalkenburgh	væn.ˈvæl.kɪn.bəɹg
vanveen	vən.ˈvin
vanvlack	ˌvænv.ˈlæk
vanvleck	ˌvænv.ˈlɛk
vanvleet	ˈvænv.ˌlit
vanvliet	ˌvænv.ˈlit
vanvooren	væn.ˈvʊ.ɹən
vanvoorhis	væn.ˈvʊɹ.hɪs
vanvoorst	væn.ˈvʊɹst
vanvorst	væn.ˈvɔɹst
vanvranken	ˌvænv.ˈɹæŋ.kən
vanwagenen	væn.ˈwæ.gə.nən
vanwagner	ˌvæn.ˈwæg.nəɹ
vanwagoner	ˌvæn.ˈwæ.gə.nəɹ
vanwart	ˌvæn.ˈwɔɹt
vanwert	væn.ˈwɜɹt
vanwey	ˈvæn.wi
vanwhy	ˈvæn.wi
vanwie	ˈvæn.wi
vanwieren	væn.ˈwɪ.ɹən
vanwinkle	ˌvæn.ˈwɪŋ.kəl
vanwormer	væn.ˈwɜɹ.məɹ
vanwyck	væn.ˈwɪk
vanwyhe	ˈvæn.waɪh
vanwyk	væn.ˈwɪk
vanya	ˈvɑ.njə
vanya's	ˈvɑ.njəz
vanyo	ˈvɑ.njoʊ
vanzandt	ˌvæn.ˈzænt
vanzant	ˈvɑn.zənt
vanzanten	ˌvæn.ˈzæn.tən
vanzee	ˈvɑn.zi
vanzile	ˈvɑn.zaɪl
vapid	ˈvæ.pɪd
vapor	ˈveɪ.pəɹ
vaporization	veɪ.pə.ɹə.ˈzeɪ.ʃən
vaporize	ˈveɪ.pə.ˌɹaɪz
vaporized	ˈveɪ.pə.ˌɹaɪzd
vapors	ˈveɪ.pəɹz
vaporware	ˈveɪ.pəɹ.ˌwɛɹ
vaquera	vɑ.ˈkwɛ.ɹə
vara	ˈvɑ.ɹə
varady	və.ˈɹɑ.di
varani	və.ˈɹɑ.ni
varano	vɑ.ˈɹɑ.noʊ
varble	ˈvɑɹ.bəl
varco	ˈvɑɹ.koʊ
vardeman	ˈvɑɹd.mən
varden	ˈvɑɹ.dən
vardon	vɑɹ.ˈdɔn
varela	vɑ.ˈɹeɪ.lə
vares	ˈvɑ.ɹɛs
vares	ˈveɪɹz
varga	ˈvɑɹ.gə
vargas	ˈvɑɹ.gəs
vargason	ˈvɑɹ.gə.sən
varghese	ˈvɑɹ.giz
vargo	ˈvɑɹ.goʊ
vari	ˈvɑ.ɹi
variability	vɛ.ɹi.ə.ˈbɪ.lɪ.ti
variable	ˈvɛ.ɹi.ə.bəl
variables	ˈvɛ.ɹi.ə.bəlz
variably	ˈvɛ.ɹi.ə.bli
varian	ˈvɛ.ɹi.ən
variance	ˈvɛ.ɹi.əns
variances	ˈvɛ.ɹi.ən.sɪz
variant	ˈvɛ.ɹi.ənt
variants	ˈvɛ.ɹi.ənts
variation	ˌvɛ.ɹi.ˈeɪ.ʃən
variations	ˌvɛ.ɹi.ˈeɪ.ʃənz
varick	ˈvɛ.ɹɪk
varied	ˈvɛ.ɹid
variegate	ˈvɛ.ɹɪ.geɪt
variegated	ˈvɛ.ɹɪ.geɪ.təd
varies	ˈvɛ.ɹiz
varietal	və.ˈɹi.təl
varietals	və.ˈɹaɪ.ə.təlz
varieties	və.ˈɹaɪ.ə.tiz
variety	və.ˈɹaɪ.ə.ti
varig	ˈvɛ.ɹɪg
varin	vɑ.ˈɹin
varina	vɑ.ˈɹi.nə
various	ˈvɛ.ɹi.əs
variously	ˈvɛ.ɹi.ə.sli
varisco	vɑ.ˈɹi.skoʊ
varitronic	ˌvɛ.ɹɪ.ˈtɹɑ.nɪk
varity	ˈvɛ.ɹɪ.ti
varity's	ˈvɛ.ɹɪ.tiz
varityper	ˈvɛ.ɹɪ.ˌtaɪ.pəɹ
varlam	ˈvɑɹ.læm
varlen	ˈvɑɹ.lən
varley	ˈvɑɹ.li
varma	ˈvɑɹ.mə
varmint	ˈvɑɹ.mɪnt
varmus	ˈvɑɹ.məs
varn	ˈvɑɹn
varnado	vɑɹ.ˈnɑ.doʊ
varnadoe	vɑɹ.ˈnɑ.doʊ
varnadore	vɑɹ.nɑ.ˈdɔ.ɹeɪ
varnell	ˈvɑɹ.nəl
varner	ˈvɑɹ.nəɹ
varnes	ˈvɑɹnz
varney	ˈvɑɹ.ni
varni	ˈvɑɹ.ni
varnish	ˈvɑɹ.nɪʃ
varnished	ˈvɑɹ.nɪʃt
varnishes	ˈvɑɹ.nɪ.ʃəz
varnishes	ˈvɑɹ.nɪ.ʃɪz
varnon	vɑɹ.ˈnɔn
varnum	ˈvɑɹ.nəm
varo	ˈvɛ.ɹoʊ
varo	ˈvɑ.ɹoʊ
varon	vɑ.ˈɹɔn
varona	vɑ.ˈɹoʊ.nə
varone	və.ˈɹoʊn
varricchio	vɑ.ˈɹi.ki.oʊ
varrone	vɑ.ˈɹoʊ.neɪ
vars	ˈvɑɹz
varsity	ˈvɑɹ.sɪ.ti
vartanian	vɑɹ.ˈteɪ.ni.ən
varvaro	vɑɹ.ˈvɑ.ɹoʊ
varvel	vɑɹ.ˈvɛl
varves	ˈvɑɹvz
vary	ˈvɛ.ɹi
varying	ˈvɛ.ɹi.ɪŋ
varzi	ˈvɑɹ.zi
vasbinder	ˈvæs.bɪn.dəɹ
vasbinder	ˈvæs.baɪn.dəɹ
vasco	ˈvæ.skoʊ
vasconcellos	væ.skən.ˈsɛ.loʊz
vasconcelos	vɑ.skoʊn.ˈseɪ.loʊz
vascular	ˈvæ.skjə.ləɹ
vase	ˈveɪs
vase	ˈvɑz
vasectomies	væ.ˈzɛk.tə.miz
vasectomies	væ.ˈsɛk.tə.miz
vasectomy	væ.ˈzɛk.tə.mi
vasectomy	væ.ˈsɛk.tə.mi
vasek	ˈvɑ.sɛk
vaseline	ˈvæ.sə.ˌlin
vases	ˈveɪ.səz
vases	ˈvɑ.zɪz
vasey	ˈvæ.si
vashinsky	və.ˈʃɪn.ski
vashti	ˈvæʃ.ti
vasicek	ˈvɑ.sɪ.ʧɛk
vasil	vɑ.ˈsil
vasile	ˈvɑ.səl
vasily	ˈvæ.sə.li
vaske	ˈveɪsk
vaskevitch	ˈvæ.skə.vɪʧ
vasko	ˈvɑ.skoʊ
vaslev	ˈvɑ.slɪv
vaslov	ˈvæ.ˌslɑv
vaslov's	ˈvæ.ˌslɑvz
vasotec	ˈveɪ.zoʊ.ˌtɛk
vasques	ˈvɑ.skwɛs
vasquez	væ.ˈskɛz
vass	ˈvæs
vassal	ˈvæ.səl
vassallo	vɑ.ˈsɑ.loʊ
vassals	ˈvæ.səlz
vassar	ˈvæ.səɹ
vassel	ˈvæ.səl
vasser	ˈvæ.səɹ
vasseur	ˈvæ.səɹ
vassey	ˈvæ.si
vassilios	və.ˈsɪ.ljəs
vassiliou	ˌvæ.ˈsɪ.li.u
vassily	və.ˈsɪ.li
vast	ˈvæst
vasta	ˈvæ.stə
vastine	vɑ.ˈsti.ni
vastly	ˈvæst.li
vastness	ˈvæst.nəs
vastola	vɑ.ˈstoʊ.lə
vat	ˈvæt
vater	ˈveɪ.təɹ
vath	ˈvæθ
vatican	ˈvæ.tɪ.kən
vatican's	ˈvæ.tɪ.kənz
vats	ˈvæts
vatted	ˈvæ.tɪd
vatter	ˈvæ.təɹ
vaudeville	ˈvɑd.vɪl
vaudevillian	vɑd.ˈvɪ.ljən
vaugh	ˈvɔ
vaughan	ˈvɔn
vaughan's	ˈvɔnz
vaughn	ˈvɔn
vaughn's	ˈvɔnz
vaughns	ˈvɔnz
vaught	ˈvɔt
vault	ˈvɔlt
vaulted	ˈvɔl.təd
vaulted	ˈvɔl.tɪd
vaulting	ˈvɔl.tɪŋ
vaults	ˈvɔlts
vaunted	ˈvɔn.tɪd
vaupel	vaʊ.ˈpɛl
vause	ˈvɔs
vaux	ˈvɔks
vauxhall	ˈvɑks.ˌhɔl
vavra	ˈvæv.ɹə
vavrek	ˈvɑv.ɹɛk
vawter	ˈvɔ.təɹ
vax	ˈvæks
vaxes	ˈvæk.sɪz
vaxstation	ˌvæk.ˈsteɪ.ʃən
vayda	ˈveɪ.də
vaz	ˈvæz
vazquez	væ.ˈskɛz
ve	ˈvi
ve	ˈvi.ˈi
veach	ˈviʧ
veal	ˈvil
veale	ˈvil
veals	ˈvilz
veasey	ˈvi.zi
veasley	ˈviz.li
veatch	ˈviʧ
veazey	ˈvi.zi
veazie	ˈvi.zi
veba	ˈvi.bə
vecchiarelli	vɛ.ki.ɑ.ˈɹɛ.li
vecchio	ˈvɛ.ki.oʊ
vecchione	ˌvɛ.ki.ˈoʊ.ni
vecci	ˈvɛ.ʧi
vecellio	vɛ.ˈʧɛ.li.oʊ
vector	ˈvɛk.təɹ
vectors	ˈvɛk.təɹz
vectra	ˈvɛk.tɹəɹ
veda	ˈveɪ.də
vedder	ˈvɛ.dəɹ
vedette	vɪ.ˈdɛt
vedis	ˈveɪ.dɪs
vedula	ˌvɛ.ˈdu.lə
vee	ˈvi
veech	ˈviʧ
veeco	ˈvi.koʊ
veeder	ˈvi.dəɹ
veegenan	ˈvi.gə.nən
veen	ˈvin
veenstra	ˈvin.stɹə
veep	ˈvip
veer	ˈvɪɹ
veered	ˈvɪɹd
veering	ˈvɪ.ɹɪŋ
veers	ˈvɪɹz
vees	ˈviz
vega	ˈveɪ.gə
vegan	ˈvɛ.gən
vegans	ˈvɛ.gənz
vegas	ˈveɪ.gəs
vegemite	ˈvɛ.ʤə.ˌmaɪt
vegesna	vɛ.ˈgɛ.snə
vegetable	ˈvɛʤ.tə.bəl
vegetables	ˈvɛʤ.tə.bəlz
vegetal	ˈvɛ.ʤə.təl
vegetarian	ˌvɛ.ʤə.ˈtɛ.ɹi.ən
vegetarianism	ˌvɛ.ʤə.ˈtɛ.ɹi.ə.nɪ.zəm
vegetarians	ˌvɛ.ʤə.ˈtɛ.ɹi.ənz
vegetate	ˈvɛ.ʤə.ˌteɪt
vegetation	ˌvɛ.ʤə.ˈteɪ.ʃən
vegetative	ˌvɛ.ʤə.ˈteɪ.tɪv
veggie	ˈvɛ.ʤi
veggies	ˈvɛ.ʤiz
vegh	ˈvɛg
vegisnax	və.ˈgɪ.snæks
vehemence	ˈvi.ə.məns
vehemence	və.ˈhi.məns
vehement	ˈvi.ə.mənt
vehement	və.ˈhi.mənt
vehemently	ˈvi.ə.mənt.li
vehemently	və.ˈhi.mənt.li
vehicle	ˈvi.hɪ.kəl
vehicle	ˈvi.ɪ.kəl
vehicle's	ˈvi.hɪ.kəlz
vehicles	ˈvi.hɪ.kəlz
vehicles	ˈvi.ɪ.kəlz
vehicles'	ˈvɛ.hɪ.kəlz
vehicular	vi.ˈhɪ.kjə.ləɹ
veiga	ˈveɪ.gə
veigel	ˈvaɪ.gəl
veil	ˈveɪl
veiled	ˈveɪld
veiling	ˈveɪ.lɪŋ
veillette	və.ˈlɛt
veilleux	və.ˈloʊ
veilleux	ˈveɪ.loʊ
veillon	ˈveɪ.lən
veils	ˈveɪlz
vein	ˈveɪn
veins	ˈveɪnz
veira	ˈveɪ.ɹə
veit	ˈvit
veitch	ˈvaɪʧ
veith	ˈviθ
vela	ˈvɛ.lə
velagrande	ˌvɛ.ləg.ˈɹɑn.ˌdeɪ
velagrande's	ˌvɛ.ləg.ˈɹɑn.ˌdeɪz
velarde	vɛ.ˈlɑɹ.di
velardi	vɛ.ˈlɑɹ.di
velardo	veɪ.ˈlɑɹ.doʊ
velasco	vɛ.ˈlɑ.skoʊ
velasquez	vɛ.ˈlæ.skɛz
velayati	vɛ.ˌlaɪ.ˈɑ.ti
velazco	və.ˈlæ.skoʊ
velazquez	vɛ.ˈlæ.skɛz
velcro	ˈvɛl.kɹoʊ
velda	ˈvɛl.də
veldhuizen	ˈvɛld.hɪ.zən
veldman	ˈvɛld.mən
veley	ˈvɛ.li
velez	vɛ.ˈlɛz
velie	ˈvɛ.li
velika	ˈvɛ.lɪ.kə
veliotis	vɛ.li.ˈoʊ.tɪs
veliz	ˈvɛ.lɪz
vella	ˈvɛ.lə
vellucci	vɛ.ˈlu.ʧi
velma	ˈvɛl.mə
velo	ˈvɛ.loʊ
velobind	ˈvɛ.lə.bɪnd
velobind	ˈvɛ.loʊ.ˌbaɪnd
velociraptor	və.ˈlɔ.sə.ˌɹæp.təɹ
velocities	və.ˈlɑ.sə.tiz
velocity	və.ˈlɑ.sə.ti
veloso	ˌvɛ.ˈloʊ.soʊ
velotta	vɛ.ˈloʊ.tə
veloz	ˈveɪ.loʊz
velsicol	ˈvɛl.sɪ.ˌkɑl
velte	ˈvɛlt
velten	ˈvɛl.tən
veltman	ˈvɛlt.mən
veltre	ˈvɛl.təɹ
veltri	ˈvɛl.tɹi
velveeta	vɛl.ˈvi.tə
velvet	ˈvɛl.vət
velvety	ˈvɛl.və.ti
vemich	ˈvɛ.mɪʧ
vempala	ˌvɛm.ˈpɑ.lə
vena	ˈvi.nə
venable	ˈvɛ.nə.bəl
venables	ˈvɛ.nə.bəlz
venacuro	vɛ.nə.ˈkjʊ.ɹoʊ
venal	ˈvi.nəl
venality	vɪ.ˈnæ.lɪ.ti
venalum	ˈvɛ.nə.ləm
venango	vɛ.ˈnæŋ.goʊ
venard	ˈvɛ.nəɹd
vencill	ˈvɛn.sɪl
vencor	ˈvɛn.ˌkɔɹ
vendee	ˈvɛn.ˈdi
vendela	vɛn.ˈdɛ.lə
vendetta	vɛn.ˈdɛ.tə
vendettas	vɛn.ˈdɛ.təz
vendetti	vɛn.ˈdɛ.ti
vending	ˈvɛn.dɪŋ
venditti	vɛn.ˈdi.ti
vendo	ˈvɛn.doʊ
vendome	vɛn.ˈdoʊm
vendome	ˈvɑn.ˌdoʊm
vendor	ˈvɛn.dəɹ
vendor's	ˈvɛn.dəɹz
vendors	ˈvɛn.dəɹz
vendors'	ˈvɛn.dəɹz
veneer	və.ˈnɪɹ
veneers	və.ˈnɪɹz
venegas	ˈvɛ.nɪ.gəz
venema	ˈvɛ.nɪ.mə
venerable	ˈvɛ.nə.ɹə.bəl
venerate	ˈvɛ.nə.ˌɹeɪt
venerated	ˈvɛ.nə.ˌɹeɪ.tɪd
venerates	ˈvɛ.nə.ˌɹeɪts
venerating	ˈvɛ.nə.ˌɹeɪ.tɪŋ
veneration	ˌvɛ.nə.ˈɹeɪ.ʃən
venereal	və.ˈnɪ.ɹi.əl
venetian	və.ˈni.ʃən
veney	ˈvɛ.ni
venezia	vɛ.ˈnɛ.zi.ə
veneziano	vɛ.nɛ.zi.ˈɑ.noʊ
venezuela	ˌvɛ.nɪz.ˈweɪ.lə
venezuela's	ˌvɛ.nɪz.ˈweɪ.ləz
venezuelan	ˌvɛ.nɪz.ˈweɪ.lən
venezuelans	ˌvɛ.nɪz.ˈweɪ.lənz
vengeance	ˈvɛn.ʤəns
vengeful	ˈvɛnʤ.fəl
venice	ˈvɛ.nəs
venice	ˈvɛ.nɪs
venice's	ˈvɛ.nɪ.sɪz
venier	ˈvi.ni.əɹ
venison	ˈvɛ.nə.sən
venita	vɛ.ˈni.tə
venkatesh	ˌvɛn.kɑ.ˈtɛʃ
venn	ˈvɛn
vennard	ˈvɛ.nəɹd
venne	ˈvɛn
venneman	ˈvɛn.mən
venner	ˈvɛ.nəɹ
vennick	ˈvɛ.nɪk
venning	ˈvɛ.nɪŋ
veno	ˈveɪ.noʊ
venom	ˈvɛ.nəm
venomous	ˈvɛ.nə.məs
venous	ˈvi.nəs
vensel	ˈvɛn.səl
venson	ˈvɛn.sən
vent	ˈvɛnt
ventech	ˈvɛn.ˌtɛk
vented	ˈvɛn.tɪd
venter	ˈvɛn.təɹ
venters	ˈvɛn.təɹz
venti	ˈvɛn.ti
ventilate	ˈvɛn.tə.ˌleɪt
ventilate	ˈvɛ.nə.ˌleɪt
ventilated	ˈvɛn.tə.ˌleɪ.tɪd
ventilated	ˈvɛ.nə.ˌleɪ.tɪd
ventilating	ˈvɛn.tə.ˌleɪ.tɪŋ
ventilating	ˈvɛ.nə.ˌleɪ.tɪŋ
ventilation	ˌvɛn.tə.ˈleɪ.ʃən
ventilation	ˌvɛ.nə.ˈleɪ.ʃən
ventilator	ˈvɛn.tə.ˌleɪ.təɹ
ventilator	ˈvɛ.nə.ˌleɪ.təɹ
ventimiglia	ˌvɛn.tɪ.ˈmɪg.li.ə
venting	ˈvɛn.tɪŋ
ventner	ˈvɛnt.nəɹ
vento	ˈvɛn.toʊ
ventola	vɛn.ˈtoʊ.lə
ventral	ˈvɛn.tɹəl
ventre	ˈvɛn.təɹ
ventrella	ˌvɛn.ˈtɹɛ.lə
ventres	ˈvɛn.təɹz
ventresca	vɛn.ˈtɹɛ.skə
ventress	ˈvɛn.tɹɪs
ventricular	vɛn.ˈtɹɪ.kju.ləɹ
ventritex	ˈvɛn.tɹɪ.ˌtɛks
vents	ˈvɛnts
ventura	vɛn.ˈʧɜ.ɹə
ventura	vɛn.ˈtʊ.ɹə
venture	ˈvɛn.ʧəɹ
venture's	ˈvɛn.ʧəɹz
ventured	ˈvɛn.ʧəɹd
venturella	vɛn.tʊ.ˈɹɛ.lə
ventures	ˈvɛn.ʧəɹz
ventures'	ˈvɛn.ʧəɹz
venturesome	ˈvɛn.ʧəɹ.səm
venturi	vɛn.ˈtʊ.ɹi
venturian	vɛn.ˈtʊ.ɹi.ən
venturing	ˈvɛn.ʧə.ɹɪŋ
venturini	vɛn.tʊ.ˈɹi.ni
venturino	vɛn.tʊ.ˈɹi.noʊ
venue	ˈvɛ.nju
venues	ˈvɛ.nuz
venus	ˈvi.nəs
venuti	vɛ.ˈnu.ti
venuto	vɛ.ˈnu.toʊ
venzke	ˈvɛnzk
ver	ˈvɜɹ
vera	ˈvɛ.ɹə
veracity	və.ˈɹæ.sɪ.ti
veranda	və.ˈɹæn.də
verandas	və.ˈɹæn.dəz
veras	ˈvɛ.ɹəz
verb	ˈvɜɹb
verba	ˈvɛɹ.bə
verbal	ˈvɜɹ.bəl
verbalize	ˈvɜɹ.bə.ˌlaɪz
verbalizing	ˈvɜɹ.bə.ˌlaɪ.zɪŋ
verbally	vəɹ.ˈbæ.li
verbatim	vəɹ.ˈbeɪ.təm
verbeck	ˈvɜɹ.bɛk
verbeek	ˈvɜɹ.bik
verbeke	ˈvɜɹ.bɪk
verbena	vəɹ.ˈbi.nə
verbiage	ˈvɜɹ.bi.ɪʤ
verble	ˈvɜɹ.bəl
verboon	vəɹ.ˈbun
verboons	vəɹ.ˈbunz
verboten	vəɹ.ˈboʊ.tən
verbrugge	ˈvɜɹ.bɹəg
verbs	ˈvɜɹbz
verburg	ˈvɜɹ.bəɹg
vercammen	ˌvɜɹ.ˈkæ.mən
vercher	ˈvɜɹ.kəɹ
verda	ˈvɛɹ.də
verdant	ˈvɜɹ.dənt
verde	ˈvɜɹ.di
verderame	ˈvɜɹ.də.ɹəm
verderber	ˈvɜɹ.dəɹ.bəɹ
verderosa	vəɹ.də.ˈɹoʊ.sə
verdes	ˈvɜɹ.di
verdi	ˈvɛɹ.di
verdi's	ˈvɜɹ.diz
verdict	ˈvɜɹ.dɪkt
verdicts	ˈvɜɹ.dɪkts
verdier	ˈvɜɹ.di.əɹ
verdin	ˈvɜɹ.dɪn
verdinsgang	ˈvɜɹ.dɪns.ˌgæŋ
verdon	vɛɹ.ˈdɔn
verdon	ˈvɜɹ.dən
verdone	vɛɹ.ˈdoʊ.neɪ
verdugo	vəɹ.ˈdu.goʊ
verduin	vɛɹ.du.ˈɪn
verdun	ˈvɜɹ.dən
verduzco	vəɹ.ˈduz.koʊ
vere	ˈvɪɹ
vereb	ˈvɛ.ɹɪb
vereen	ˈvɪ.ɹin
vereinsbank	və.ˈɹaɪnz.ˌbæŋk
verena	və.ˈɹeɪ.nə
verene	ˈvɛ.ɹin
veres	ˈviɹz
verex	ˈvɛ.ɹəks
verga	ˈvɛɹ.gə
vergara	vəɹ.ˈgɑ.ɹə
verge	ˈvɜɹʤ
verges	ˈvɜɹ.ʤɪz
verges	ˈvɜɹ.ʤiz
verges's	ˈvɜɹ.ʤɪ.zɪz
verges's	ˈvɜɹ.ʤi.zɪz
vergesh	ˌvɜɹ.ˈgɛʃ
vergesh's	ˌvɜɹ.ˈgɛ.ʃɪs
vergil	ˈvɜɹ.ʤəl
verging	ˈvɜɹ.ʤɪŋ
vergresh	ˌvɜɹg.ˈɹɛʃ
vergresh's	ˌvɜɹg.ˈɹɛ.ʃɪs
verhage	ˈvɜɹ.hɪʤ
verhagen	ˈvɜɹ.hə.gən
verhey	ˈvɜɹ.hi
verhoef	ˈvɜɹ.hoʊf
verhoeven	ˈvɜɹ.hoʊ.vən
verhoff	ˈvɜɹ.hɔf
verhofstadt	vəɹ.ˈhɔf.ˌstæt
verhulst	ˈvɜɹ.həlst
veribanc	ˈvɛ.ɹɪ.ˌbæŋk
verifiable	ˈvɛ.ɹə.ˌfaɪ.ə.bəl
verification	ˌvɛ.ɹə.fə.ˈkeɪ.ʃən
verified	ˈvɛ.ɹə.ˌfaɪd
verifies	ˈvɛ.ɹə.ˌfaɪz
verify	ˈvɛ.ɹə.ˌfaɪ
verifying	ˈvɛ.ɹə.ˌfaɪ.ɪŋ
verina	və.ˈɹi.nə
verine	və.ˈɹi.ni
verisimilitude	ˌvɛ.ɹə.sə.ˈmɪ.lə.ˌtud
verit	ˈvɛ.ɹɪt
veritable	ˈvɛ.ɹɪ.tə.bəl
veritably	ˈvɛ.ɹɪ.tə.bli
verities	ˈvɛ.ɹə.tiz
verity	ˈvɛ.ɹə.ti
verity	ˈvɛ.ɹɪ.ti
verity's	ˈvɛ.ɹə.tiz
verkuilen	ˈvɜɹ.kə.lən
verla	ˈvɛɹ.lə
verlag	ˈvɜɹ.læg
verleger	ˈvɜɹ.lə.gəɹ
verley	ˈvɜɹ.li
verma	ˈvɛɹ.mə
vermeer	ˈvɜɹ.mɪɹ
vermette	vəɹ.ˈmɛt
vermeulen	vəɹ.ˈmɔɪ.lən
vermilion	vəɹ.ˈmɪ.ljən
vermillion	vəɹ.ˈmɪ.ljən
vermilya	vəɹ.ˈmi.ljə
vermilyea	vəɹ.ˈmi.ljə
vermin	ˈvɜɹ.mɪn
vermont	vəɹ.ˈmɑnt
vermont's	vəɹ.ˈmɑnts
vermonter	vəɹ.ˈmɑn.təɹ
vermonters	vəɹ.ˈmɑn.təɹz
vermouth	vəɹ.ˈmuθ
vern	ˈvɜɹn
verna	ˈvɜɹ.nə
vernacular	vəɹ.ˈnæ.kjə.ləɹ
vernal	ˈvɜɹ.nəl
verne	ˈvɜɹn
verner	ˈvɜɹ.nəɹ
vernes	ˈvɜɹnz
verneta	vəɹ.ˈnɛ.tə
verney	ˈvɜɹ.ni
vernick	ˈvɜɹ.nɪk
vernier	ˈvɜɹ.ni.əɹ
vernis	ˈvɜɹ.nɪs
vernita	vəɹ.ˈni.tə
vernitron	ˈvɜɹ.nɪ.tɹɑn
verno	ˈvɛɹ.noʊ
vernon	ˈvɜɹ.nən
vernon's	ˈvɜɹ.nənz
vernonia	vəɹ.ˈnoʊ.ni.ə
vernor	ˈvɜɹ.nəɹ
vero	ˈvɛ.ɹoʊ
veroa	və.ˈɹoʊ.ə
veron	ˈvɛ.ɹən
verona	və.ˈɹoʊ.nə
veronda	vɛ.ˈɹɑn.də
veronica	və.ˈɹɑ.nɪ.kə
veronique	ˌvɛ.ɹɑ.ˈnik
veronis	vɛ.ˈɹoʊ.nɪs
verrall	ˈvɛ.ɹəl
verrastro	ˌvɛ.ˈɹæ.stɹoʊ
verrell	vɛ.ˈɹeɪl
verret	ˈvɛ.ɹeɪt
verrett	ˈvɛ.ɹɪt
verrette	və.ˈɹɛt
verri	ˈvɛ.ɹi
verrier	ˈvɛ.ɹi.əɹ
verrill	vɛ.ˈɹil
verrilli	və.ˈɹi.li
verry	ˈvɛ.ɹi
vers	ˈvɜɹs
versa	ˈvɜɹ.sə
versace	vəɹ.ˈsɑ.ʧeɪ
versace	vəɹ.ˈsɑ.ʧi
versace's	vəɹ.ˈsɑ.ʧeɪz
versace's	vəɹ.ˈsɑ.ʧiz
versailles	vɛɹ.ˈsaɪ
versailles	vɛɹ.ˈseɪlz
versatile	ˈvɜɹ.sə.təl
versatile	vəɹ.sə.ˈtaɪl
versatility	ˌvɜɹ.sə.ˈtɪ.lə.ti
verse	ˈvɜɹs
versed	ˈvɜɹst
verser	ˈvɜɹ.səɹ
verses	ˈvɜɹ.səz
verses	ˈvɜɹ.sɪz
versicherung	vəɹ.ˈsɪ.ʧə.ɹəŋ
versicherungs	vəɹ.ˈsɪ.ʧə.ɹəŋz
version	ˈvɜɹ.ʒən
versions	ˈvɜɹ.ʒənz
versluis	ˈvɜɹ.slu.ɪz
versteeg	ˈvɜɹ.stig
verstraete	ˈvɜɹ.stɹɛt
versus	ˈvɜɹ.səs
versus	ˈvɜɹ.səz
vert	ˈvɜɹt
vertebra	ˈvɜɹ.tə.bɹə
vertebrae	ˈvɜɹ.tə.ˌbɹeɪ
vertebral	ˈvɜɹ.tə.bɹəl
vertebrate	ˈvɜɹ.tə.ˌbɹeɪt
vertebrates	ˈvɜɹ.tə.ˌbɹeɪts
vertel	ˌvɜɹ.ˈtɛl
vertel's	ˌvɜɹ.ˈtɛlz
vertex	ˈvɜɹ.ˌtɛks
vertibrak	ˈvɜɹ.tə.bɹæk
vertical	ˈvɜɹ.tɪ.kəl
vertically	ˈvɜɹ.tɪ.kli
verticom	ˈvɜɹ.tɪ.kɑm
vertigo	ˈvɜɹ.tɪ.ˌgoʊ
vertol	ˈvɜɹ.tɑl
vertrees	vəɹ.ˈtɹiz
vertucci	vəɹ.ˈtu.ʧi
vertz	ˈvɜɹts
verve	ˈvɜɹv
verville	ˈvɜɹ.vɪl
verwey	ˈvɜɹ.wi
verwoerd	vəɹ.ˈwɔɹd
very	ˈvɛ.ɹi
vescinoid	ˈvɛ.sɪ.ˌnɔɪd
vescio	ˈvɛ.si.oʊ
vesco	ˈvɛ.skoʊ
vesel	ˈvɛ.səl
veselka	veɪ.ˈseɪl.kə
vesely	ˈviz.li
vesey	ˈvɛ.si
vesicle	ˈvɛ.zɪ.kəl
vesicles	ˈvɛ.zɪ.kəlz
vesmen	ˈvɛ.smən
vesna	ˈvɛ.snə
vespa	ˈveɪ.spə
vesper	ˈvɛ.spəɹ
vespera	veɪ.ˈspɛ.ɹə
